185.19	150.23	147.25	3467.11	5527.76	5778.54	0
201.43	154.74	138.58	2683.33	5770.31	6403.98	0
206.22	155.01	157.4	2061.1	6104.45	5560.76	0
207.9	162.17	169.97	2754.36	6812.78	6006.16	0
197.56	160.41	153.21	2795.79	5880.75	6101.75	0
244.71	152.4	159.92	402.96	9936.31	8367.15	0
236.51	149.89	152.89	706.34	9288.93	7892.35	0
181.86	112.67	100.52	2528.71	5206.94	4972	0
207.68	150.3	131.83	1658.35	3665.77	3037.35	0
158.78	107.05	99.42	2524.9	3747.54	3819.63	0
214.89	164.24	156.01	1757.1	4407.89	4216.31	0
139.78	107.47	113.79	3583.41	3846.64	3951.5	0
196.08	143.24	149.7	2437.53	4762.93	4200.46	0
209.51	138.54	153.08	1950.16	4617.83	3886.93	0
161.08	106.6	118.26	2616.97	3214.17	3292.26	0
234.45	180.32	189.74	1174.51	5080.25	4327.91	0
176.35	103.35	107.25	2732.14	6989.89	6091.48	0
224.93	164.54	176.99	1486.64	4071.64	3340.03	0
194.89	130.71	139.69	1891.77	4930.57	4444.47	0
162.78	133.98	145.23	5078.26	6670.93	5886.98	0
193.59	174.82	182.91	2376.66	3839.83	3308.55	0
233.22	188.51	191.2	882.16	3631.14	2824.27	0
254	209.54	215.04	14.36	2751.46	1909.33	0
233.56	177.72	189.59	950.06	3902.5	2990.91	0
214.52	151.26	162.25	1153.27	4285.18	3380	0
158.42	122.11	137.82	3757.52	5636.4	4821.65	0
209.82	152.47	169.24	2314.27	4297.15	3548.21	0
167.76	152.87	165.52	4088.73	3956.91	3325.9	0
221.84	164.22	164.34	1637.85	4227.58	3989.69	0
225.47	158.43	168.91	1171.43	5236.46	4250.89	0
251.97	198.22	206.53	56.99	3477.85	2567.62	0
185.11	135.48	158.91	3765.49	8190.01	6019.76	0
151.98	139.22	156.88	6275.35	6603.49	5469.41	0
175.37	170.86	187.92	5371.49	5026.04	3946.1	0
207.03	141.45	153.21	2257.83	5552.5	4717.6	0
165.99	103.33	115.46	3890.03	6159.19	5895.34	0
157.84	106.25	119.16	4677.89	7368.27	6444.79	0
207.58	167.1	160.04	1781.8	3589.09	4272.81	0
195.79	149.12	160.68	2613.28	4259.98	4063.58	0
207.1	134.13	149.49	1487.87	4703.35	4251.26	0
192.34	131.29	144.96	1977.55	4480.09	4041.72	0
217.45	174.65	192.46	1831.13	5183.71	3666.73	0
130.88	82.72	93.7	4689.62	4985.68	4996.01	0
201.25	145.24	154.21	1877.46	4184.86	3773.7	0
206.74	174.53	174.79	1833.09	2336.31	2550.3	0
250.11	232.49	238.67	54.24	1531.8	906.81	0
208.76	142.52	158.08	1805.92	5485.63	4518.68	0
100.5	65.26	75.28	5236.33	4187.01	4808.68	0
130.36	82.21	90.53	4532.17	5305.36	5350.9	0
176.79	112.67	123.64	3049.52	4494.26	4446.15	0
122.73	96.16	96.07	3664.56	2144.84	2467.11	0
157.49	106.78	123.91	4779.01	7168.42	6211.68	0
119.35	79.44	86.43	3970.47	4215.46	4299.07	0
161.47	123.86	138.01	5129.56	6340.44	5818.42	0
126.77	94.94	103.42	3886	3629.76	3743.48	0
165.19	132.26	145.24	4024.16	5286.39	5125.35	0
132.53	101.66	113.36	3761.76	4576.01	4358.64	0
166.54	127.96	143.08	3895.7	6203.17	5628.05	0
123.92	91.84	102.06	3424.6	4012.94	3702.72	0
149.49	111.54	127.23	4110.44	4766.05	5035.32	0
222.66	165.08	150.96	1311.98	4099.54	3423.81	0
175.14	125.39	134.69	3129.59	3944.99	3837.76	0
149.93	112.26	119.19	3447.57	4289.55	4240.86	0
173.12	121.03	126.18	3185.05	4735.41	4285.44	0
219.91	154.66	161.62	1444.31	3899.09	3264.92	0
182.81	129.17	141.07	2455.41	3789.25	3154.99	0
240.82	192.47	207.14	404.4	2995.48	2288.24	0
233.61	160.26	173.23	753.8	4485.15	4142.11	0
156.9	114.96	134.83	4627.9	7526.29	6147.21	0
183.24	117.1	149.99	2740.29	5511.87	4104.12	0
189.17	165.42	181.79	3198.04	4373.57	3392.72	0
188.34	162.49	161.11	4017.52	5024.07	4777.35	0
184.84	150.73	163.73	2534.25	4079.96	3445.47	0
191.43	122.92	158.22	2044.76	4901.55	3417.27	0
201.76	175.12	182.87	2499.84	3561.97	3082.37	0
156.14	131.64	134.38	4696.27	5528.77	5458.67	0
199.5	177.18	178.1	3602.69	4805.48	4589.56	0
158.8	102.79	117.6	4236.46	7266.76	6490.41	0
199.47	123.11	140.15	2256.86	6087.09	5064.19	0
230.67	151.01	171.31	805.06	3782.28	2940.72	0
171.57	110.01	124.72	3329.57	6686.16	5752.82	0
238.96	167.58	184.19	478.3	3763.27	2828.13	0
226.04	158.64	176.28	890.94	4511.83	3578.29	0
214.86	160.08	176.11	1767.84	4767.92	3793.23	0
195.83	157.62	173.8	2416.28	4455.2	3625.39	0
199.32	127.02	163.56	1754.07	4942.03	3235.52	0
204.77	78.53	107.74	1207.97	3999.31	2941.32	0
229.28	111.05	140.71	640.37	7867.3	5404.97	0
213.29	47.52	65.82	961.31	7710.94	6840.52	0
236.45	105.25	119.55	510.05	12958.86	11166.6	0
233.15	139.04	148.49	800.23	11474.54	9949.15	0
241.41	108.03	124.57	259.01	9849.16	7760.07	0
247.31	154.32	163.94	151.19	6449.52	5065.49	0
226.03	61.97	85.15	730.05	7764.05	6456.8	0
242.17	87.97	109.07	259.1	10683.7	8069.37	0
228.78	68.12	88.16	733.02	7663.83	6109.23	0
243.51	96.46	116.22	201.06	7578.74	5759.18	0
162.49	55.61	69.91	2425.27	7625.95	7118.08	0
164.54	52.15	70.69	1482.03	5813.46	5219.73	0
167.22	58.58	75.85	1929.65	6360.18	5975.32	0
190.57	71.49	96.08	1202.02	6240.12	5046.69	0
187.53	52.38	77.46	818.12	4988.09	4053.5	0
167.64	93.98	104.65	3583.18	9557.05	8755.58	0
190.99	44.73	69.61	1199.55	6496.99	5509.29	0
240.52	103.02	119.17	312.42	7608.22	5893.41	0
224.76	66.4	85.28	760.05	6782.38	5768.72	0
244.62	97.38	119.49	176.22	8084.86	5955.19	0
237.2	75.44	98.67	387.58	9036.8	6816.77	0
162.77	47.06	65.7	1239.29	4362.39	3983.75	0
173.69	56.66	78.16	1496.48	5413.49	4918.73	0
146.8	49.48	65.21	3126.1	7027.53	6354.91	0
175.81	83.75	110.94	2352.02	5932.1	5196.53	0
160.66	69.78	94.61	2261.42	5236.6	4838.34	0
238.26	147.08	166.71	347.55	4453.59	3510.05	0
248.02	152.88	175.09	133.73	4260.29	2763.06	0
249.47	159.96	180.86	89.92	3400.41	2087.22	0
236.17	114.34	147.39	310.83	5460.74	3775.96	0
237.41	109.48	146.35	398.1	6062.37	3997.63	0
234.89	130.65	154.27	683.76	5265.86	3868.06	0
240.82	132.8	169.05	424.75	5803.16	3489.22	0
240.72	151.76	187.55	389	4594.88	2754.2	0
227.77	131.1	162.65	689.02	5157.29	3340.6	0
233.26	129.13	157.28	559.1	5156.68	4059.53	0
242.49	155.59	176.02	217.14	3138.47	2295.75	0
232.38	109.77	143.63	672.88	5788.38	4553.54	0
247.48	154.14	178.26	160.84	3747.73	2357.11	0
244.51	111.24	151.16	194.78	6672.76	4140.04	0
244.95	136.98	162.64	187.01	4347.65	2754.85	0
236.4	165.94	183.05	458.66	2673.54	1921.69	0
233.14	111.92	133.1	606.15	5607.61	4462.43	0
145.41	156.32	186.24	3771.97	3448.26	2951.13	1
216.91	228.84	244.56	1813.7	1260	437.71	1
152.79	141.58	153.87	4588.61	5071.33	4472.12	1
189.26	181.97	195.63	2982.37	3630.24	2936.48	1
197.29	200.81	216.21	2566.38	2536.03	2075.55	1
231.21	234.79	241.03	1204.72	1066.56	742.39	1
116.71	124.92	121.75	3601.05	3244.09	3134.13	1
149.69	157.16	160.18	5818.78	5028.7	4719.88	1
150.51	151.49	132.56	3900.55	2991.57	1550.55	1
141.78	146.33	151.99	7621.17	6996.71	6351.4	1
199.04	203.66	197.32	2746.62	2475.13	3021.92	1
202.24	210.12	202.28	2540.93	1972.15	2638.5	1
162.09	162.79	174.62	5008.24	4940.59	4140.73	1
176.45	179.93	183.24	4025.64	3854.46	3670.92	1
200.38	198.8	201.37	2496.48	2601.48	2622.13	1
205.82	205.27	208.15	2335.4	2368.06	2377.73	1
160.18	154.56	156.97	5657	5946.68	5504.35	1
205.7	204.63	209.51	3247.76	3328.09	2827.86	1
174.14	168.19	167.13	3978.99	4298.05	4933.61	1
206.07	203.78	204.69	2490.63	2646.4	2843.43	1
177.95	177.31	176.71	3284.68	3190.11	3841.34	1
203.7	206.45	215.5	2403.6	2324.61	2145.29	1
164.46	161.27	160.45	5702.54	6064.91	6366.24	1
191.69	196.62	199.35	2959.83	2669.92	2815.29	1
83.87	85.11	90.53	5268.22	5455.57	4887.45	1
140.29	142.81	154.48	4128.58	4000.68	3481.81	1
156.62	203.94	209.03	6527.09	2591.61	2384.13	1
123.22	195.05	187.18	5411.02	2680.56	3057.55	1
175.27	176.06	167.62	4306.79	4181.44	4718.25	1
203.67	205.71	190.16	2528.91	2368.47	3345.52	1
142.26	140.71	126.25	6405.2	6454.21	6860.57	1
168.21	171.65	156.8	4460.02	4082.72	4771.01	1
117.27	131.24	131.1	6146.43	5737.87	5793.73	1
150.96	173.72	164.72	4479.94	3244.44	3780.29	1
150.03	154.02	156.72	5277.43	5278.46	5291.24	1
181.73	192.41	191.86	3744.98	3300.44	3569.23	1
153.22	164.11	170.95	4717.74	3765.02	3230.38	1
159.42	170.9	172.06	5938.94	4714.42	4579.57	1
138.86	144.21	146.53	6851.82	6378.98	6358.87	1
189.37	203.29	202.49	3167.53	2236	2475.57	1
155.51	165.71	185.14	3876.14	2982.08	2408.18	1
201.89	188.89	189.83	2760.47	3528.48	3597.58	1
214.49	207.15	212.53	2210.04	2732.39	2438.4	1
160.82	223.2	232.09	3539.19	1300.35	879.15	1
152.33	219.96	232.16	3867.27	1652.08	1066.04	1
118.65	154.43	173.24	7874.79	6002.99	5058.4	1
133.79	183.6	201.58	6675.66	3841.84	2746.66	1
176.16	204.01	236.86	3715.16	2209.24	551.47	1
149.7	170.37	205.37	4858.58	4294.94	2833.47	1
111.49	132.25	151.21	7405	6339.73	5472.05	1
46.73	75.94	107.22	2381.64	4859.92	7493.24	1
20.68	32.53	51.27	181.66	405.99	926.45	1
47.4	65.97	80.24	4295.22	7257.14	7245.1	1
24.09	29.06	25.81	187.54	171.22	169.77	1
18.91	29.4	41.35	39.86	86.92	247.56	1
26.62	36.27	29.51	264.91	291.37	228.91	1
25.71	30.69	24.44	183.22	186.77	149.39	1
63.82	88.48	98.41	6615.03	9212.83	8702.75	1
53.01	61.9	72.9	6835.51	7244.4	6963.56	1
54.06	83.72	102.16	3959.83	7609.79	8613.19	1
22.19	33.3	44.57	124.65	329.35	716.06	1
35.88	60.02	84.71	835.67	1861.77	3299.14	1
48.84	80.49	97.75	910.82	1710.15	1836.6	1
77.67	88.63	80.71	4722.59	5839.65	6819.79	1
49.24	70.69	78.84	1644.17	2077.7	2125.44	1
49.14	77.26	74.01	793.21	2030.05	2018.37	1
76.64	93.73	90.51	4421.65	5631.68	6328.71	1
91.8	92.18	72.55	3490.9	3434.88	1853.66	1
37.65	56.16	49.52	178.36	370.87	340.64	1
87.5	109.25	99.25	2224.43	2766.84	1824.04	1
79.06	94.04	94.11	6348.92	7727.64	7235.81	1
40.68	42.99	39.31	864.97	877.04	705.5	1
48.48	62.21	69.29	1741.02	3319.54	4672.52	1
24.65	32.16	33.78	303.94	506.97	409.63	1
34.13	52.88	74.26	1947.14	3019.8	3355.39	1
25.81	69.44	112.56	1027.84	1784.11	1668.87	1
25.35	38.1	60.55	582.33	905.2	1334.83	1
36.71	31.54	37.09	147.53	628.16	484.32	1
30.65	64.16	87.31	220.42	297.04	592.58	1
129.69	106.35	76.96	2829.1	2029.89	1673.86	1
92.2	73.18	52.75	2837.11	1302.14	319.1	1
121.02	142.76	146.7	4855.6	4574.03	4075.92	1
45.29	72.91	78.02	1116.51	1115.83	1129.17	1
28.98	50.26	88.89	138.96	178.38	1058.76	1
123.17	143.69	147.19	4695.33	4313.28	3759.12	1
82.92	116.31	130.77	1741.68	2033.11	2148.94	1
21.45	43.82	68.87	476.72	782.84	1381.54	1
87.59	124.75	152.14	2401.3	1899.22	1799.37	1
98.49	96.93	107.46	5033.24	6420.68	6997.79	1
116.76	132.33	119.76	5078.49	6801.35	5899.66	1
18.66	42.66	47.77	277.41	542.84	484.98	1
17	32.86	34.07	129.76	378.88	325.99	1
16.15	17.98	23.44	10.49	19.88	36.84	1
21	41.84	72.45	126.59	415.48	1198.3	1
16.99	35.41	62.07	58.58	250.44	992.31	1
38.45	43.5	41.14	446.54	491.69	391.41	1
29.53	32.16	37.75	317.57	425.5	565.38	1
29	29.34	28.34	122.34	93.35	80.83	1
139.36	183.67	190.16	3963.48	2739.68	2404.66	1
181.56	220.06	219.15	2815.47	1323.33	1385.69	1
121.03	147.64	154.79	3079.86	3046.47	3100.3	1
102.52	130.65	151	2579.99	2283.64	1961.58	1
142.88	174.3	174.78	4480.83	3480.45	3430.55	1
87.73	112.31	114.47	3066.58	3003.85	3118.49	1
189.46	213.89	189.89	2602.07	1764.29	2616.97	1
147.64	177.45	170.04	3722.63	2892.47	3098.34	1
176.19	192.35	185.76	3317.47	2735.85	2928.62	1
199.65	225.7	212.1	2426.45	1232.98	1802.62	1
144.41	170.68	165.46	3957.94	3371.82	3440.87	1
113.82	140	166.53	3500.68	3456.17	3048.05	1
133.76	162.02	154.82	4470.21	3753.46	4306.88	1
177.63	204.12	202.69	3434.89	2017.24	2175.28	1
146.98	170.42	168.54	3548	3083.87	3262.56	1
175.69	197.99	191.72	3581.67	2571.13	2848.53	1
127.23	147.95	150.6	3680.52	3318.95	3475.91	1
166.1	184.95	186.32	3537.76	3024.88	2835.89	1
182.23	201.68	198.68	3008.58	2102.62	2247.84	1
61.04	57.71	63.41	4265.89	4215.83	4660.65	1
132.58	124.27	117.67	5153.15	5417.2	6105.56	1
116.74	111.86	93.44	4073.94	4208.2	5576.66	1
108.92	110.34	76.86	4094.13	3948.96	5129.51	1
142.78	143.75	90.53	4435.62	4457.59	4987.01	1
113.58	107.13	78.54	3481.82	3396.96	3923.21	1
54.09	54.7	48.75	3913.61	3749.36	4097.38	1
68.57	69.7	62.91	3868.58	3715.82	4251.93	1
187.18	181.64	140.14	3114.52	3258.14	4509.45	1
149.65	139.33	104.76	3721.58	3822.27	4694.61	1
68.07	65.98	57.38	4535.6	4524.56	5047.46	1
65.78	67.31	59.57	4780.87	4610.62	5380.43	1
173.42	162.47	136.38	3331.56	3700.27	4785.57	1
141.04	133.56	119.61	4218.94	4323.44	4766.28	1
58.35	71.9	105.59	3770.64	3386.11	4835.21	1
45.59	43.58	39.35	2765.13	2676.66	2872.61	1
91.5	123.99	162.53	4157.56	4371.44	4147.89	1
157	195.37	230.67	3375.45	2352.09	1024.26	1
115.43	116.35	125.22	3093.29	3014.3	2997.05	1
121.62	124.04	127.15	3816.32	3811.77	3689.15	1
125.35	136.08	133.07	2545.78	2465.21	2444.35	1
127.02	125.04	127.36	3942.22	3842.61	3871.43	1
125.26	126.98	92.47	3919.27	3916.66	4431.81	1
105.77	109.96	74.87	3774.92	3795.91	4392.85	1
197.69	216.09	231.45	2584.4	1658.48	995.71	1
202.05	223.74	234.5	2256.89	1251.04	812.91	1
89.46	238.23	246.45	10189.04	678.98	300.33	1
79.16	216.62	222.71	8499.51	1631.35	1305.77	1
188.78	181.31	182.94	3011.2	3290.45	3268.66	1
94.7	135.5	168.83	4554.13	4116.96	3353.9	1
188.96	207.4	230.87	2902.1	2202.66	1080.15	1
209.3	228.55	238.75	2158.62	1147.76	716.4	1
128.3	142.02	168.24	4078.38	3794.75	3103.43	1
197.03	202.97	204.02	2438.98	2102.26	2062.12	1
177.28	143.41	111.6	2919	3854.87	4585.85	1
129.49	102.25	80.65	3868	3897.46	3489.37	1
222.56	192.32	162.57	1199.93	2653.32	3965.65	1
149.09	125	107.52	4088.55	4406.47	4075.47	1
225.33	207.22	203.13	1050.89	1846.05	2011.37	1
198.63	188.91	189.39	2537.17	3070.41	3036.96	1
156.03	154.12	128.52	4403.36	4459.82	5833.36	1
143.39	136.22	119.23	4071.05	4308.06	4685.95	1
144.68	125.11	102.53	3648.99	3661.34	3725.57	1
180.04	145.99	113.75	2988.57	3792.48	4106.2	1
160.16	144.14	115.21	3629.14	3993.05	4430.32	1
129.71	123.88	87.77	3781.87	3824.14	4013.33	1
226.13	214.87	205.69	1030.46	1496.28	1931.88	1
52.91	168	194.06	8247.43	4225.01	2648.81	1
36.75	138.53	159.9	5651.91	5553.17	4277.53	1
80.4	177.97	201.85	11299.57	4903.8	2501.25	1
100.63	184.37	212.71	13566.01	4279.53	1897.16	1
60.11	210.17	230.04	9490.04	1915.08	936	1
47.74	140.46	168.53	5274.31	2744.84	2314.38	1
60.23	107.43	132.72	6376.94	3168.72	2478.68	1
32.9	165.43	195.04	6163.16	3577.79	2500.12	1
40.45	185.7	213.66	7597.24	2660.04	1430.61	1
35.27	180.46	213.24	6587.51	2161.79	1139.86	1
54.01	138.31	158.35	6610.89	2754.31	2209.18	1
43.33	130.25	155.61	4599.97	2862.69	2693.18	1
49.68	144.85	172.56	7212.19	4566.96	3301.17	1
80.33	135.83	146.06	3851.44	4181.97	4556.37	1
44.07	130.16	153.65	6238.37	6263.97	5691.55	1
25.7	213.97	227.4	3391.69	1620.79	970.67	1
28.44	221.16	236.07	4602.53	1297.19	572.73	1
29.38	191.01	222.2	3961.56	2700.34	1569.42	1
98.23	242.16	245.28	7724.94	316.86	321.18	1
42.55	215.39	242.82	6818.25	1716.26	350.63	1
53.57	231.98	250.79	7511.19	723.2	83.75	1
30.15	210.28	231.21	3873.16	1488.75	675.41	1
22.77	186.54	214.65	2953.35	2258.54	1363.36	1
31.88	239.12	253.74	5607.73	586.05	24.37	1
24.23	223.6	251.61	4497.5	1236.83	79.88	1
32.35	233.86	251.47	5626.82	796.67	88.93	1
33.7	232.21	251.95	5849.34	841.87	65.08	1
55.93	238.51	249.83	6936.92	573.21	100.8	1
36.45	219.8	245.22	5122.48	1309.89	308.24	1
99.05	240.85	249.87	9398.33	434.7	81.71	1
34.87	210.8	241.57	5897.37	1674.62	413.39	1
62.92	234.45	251.49	8233.01	698.97	67.33	1
54.47	220.85	247.21	8234.12	1308.8	195.27	1
42.92	204.01	235.91	7449.98	1976.78	609.35	1
61.84	175.94	207.84	9795.36	4198.46	2262.35	1
61.07	154.51	185.11	9600.4	5150.28	3226.58	1
32.2	209.25	239.27	3953.82	1642.66	507.15	1
59	225.56	240.27	6648.11	1197.28	409.63	1
35.52	216	242.41	4882.46	1485.49	469.33	1
30.68	201.82	229.95	4240.71	2354.06	947.38	1
35.02	183.32	216.73	3112.36	1684.85	849.47	1
56.79	214.96	231.04	5178.86	1670.38	751.07	1
54.68	224.2	241.1	4600.85	891.48	265.82	1
47.68	203.48	229.52	4018.17	1659.23	753.75	1
39.49	213.44	235.7	4130.2	1018.16	436.51	1
35.61	216.95	239.72	4407.02	1311.63	450.65	1
44.17	177.03	222.71	5027.2	2295.33	939.92	1
43.56	188.86	240.1	3961.44	2057.63	335.6	1
57.29	227.62	245.81	6554.63	812.38	220.55	1
27.65	183.29	219.21	4572.91	2589.91	1268.52	1
30.12	208.4	233.09	3596.19	1576.45	668.16	1
